A_total_imports,A_dangerous_imports_count,A_has_os_import,A_has_subprocess_import,A_has_socket_import,A_functions_defined,A_functions_called_count,A_dangerous_calls_count,A_unique_functions,A_function_density,A_file_operations_count,A_network_operations_count,A_process_spawning_count,A_code_execution_count,A_has_api_abuse,A_dynamic_types_count,A_type_confusion_risk,A_has_dynamic_operations,A_tainted_flows_count,A_sink_locations_count,A_has_tainted_sink,A_cyclomatic_complexity,A_max_nesting_depth,A_lines_of_code,A_complexity_per_line,B_avg_string_entropy,B_max_string_entropy,B_high_entropy_count,B_base64_count,B_hex_string_count,B_unicode_escape_count,B_encoded_payload_count,B_staged_execution_count,B_dynamic_import_count,B_runtime_code_gen_count,B_time_check_count,B_trigger_condition_count,B_obfuscation_method_count,B_has_identifier_obfuscation,B_anti_debug_count,B_anti_vm_count,B_env_check_count,B_total_obfuscation_score,B_total_evasion_score,B_total_logic_bomb_score,C_total_api_calls,C_unique_api_calls,C_max_call_depth,C_api_sequence_score,C_suspicious_sequence_count,C_has_suspicious_sequence,C_control_flow_complexity,C_max_nesting_depth,C_file_and_network,C_crypto_and_network,C_persistence_behavior,C_data_exfil_behavior,identifier,source,package_name,label
2,0,False,False,False,20,20,0,10,0.05952380952380952,0,0,0,0,False,2,0,True,0,0,False,5,3,336,0.01488095238095238,2.9726576182866995,3.4906015629507228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,10,2,0.0,0,0,4,3,0,0,0,0,_font.py,benign,,0
2,0,False,False,False,1,14,0,8,0.007518796992481203,0,0,0,0,False,0,0,False,0,0,False,5,1,133,0.03759398496240601,3.776354884155961,4.043337052632603,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,8,2,0.0,0,0,4,1,0,0,0,0,_procrustes.py,benign,,0
2,0,False,False,False,2,40,0,6,0.012658227848101266,0,0,0,0,False,0,0,False,0,0,False,1,0,158,0.006329113924050633,3.13937448956594,3.8801799226757367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,6,1,0.0,0,0,0,0,0,0,0,0,models.py,benign,models,0
0,0,False,False,False,0,0,0,0,0.0,0,0,0,0,False,0,0,False,0,0,False,0,0,0,0.0,3.351592499893934,4.269110577151279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,test_keyboardinterrupt.py,benign,test,0
6,1,True,False,False,21,68,0,13,0.084,0,0,0,0,False,0,0,False,0,0,False,9,3,250,0.036,3.3968079015052046,4.277613436819114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68,17,2,0.0,0,0,8,3,0,0,0,0,test_generate_filename.py,benign,test,0
0,0,False,False,False,10,18,0,10,0.0970873786407767,0,0,0,0,False,2,0,True,0,0,False,3,2,103,0.02912621359223301,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,10,2,0.0,0,0,2,2,0,0,0,0,ansi.py,benign,ansi,0
2,0,False,False,False,3,7,0,7,0.030927835051546393,0,0,0,0,False,0,0,False,0,0,False,5,1,97,0.05154639175257732,3.547963657839178,4.077212078381127,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,7,2,0.0,0,0,4,1,0,0,0,0,_globals.py,benign,,0
8,0,False,False,False,22,129,0,26,0.06027397260273973,0,0,0,0,False,7,0,True,0,0,False,13,2,365,0.03561643835616438,3.7284615724617756,4.357081825323175,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,129,30,3,0.0,0,0,12,2,0,0,0,0,test_indexing.py,benign,test,0
1,0,False,False,False,0,0,0,0,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,6,0.16666666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1_auto.py,benign,1,0
13,1,True,False,False,38,253,0,70,0.07307692307692308,0,0,0,0,False,0,0,False,0,0,False,27,3,520,0.051923076923076926,3.6080636794906176,3.841669926468278,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,253,71,4,0.0,0,0,26,3,0,0,0,0,test_fitpack.py,benign,test,0
0,0,False,False,False,0,0,0,0,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,77,0.012987012987012988,3.9170747324847195,4.59653215103384,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,_export_format.py,benign,,0
2,0,False,False,False,20,20,0,10,0.05970149253731343,0,0,0,0,False,2,0,True,0,0,False,5,3,335,0.014925373134328358,2.9911301070842597,3.6595365985012456,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,10,2,0.0,0,0,4,3,0,0,0,0,_font.py,benign,,0
4,0,False,False,False,8,61,0,13,0.05063291139240506,0,1,0,0,False,0,0,False,0,0,False,4,3,158,0.02531645569620253,3.777273012644165,3.870428278616988,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61,23,2,0.0,0,0,3,3,0,0,0,0,test_models.py,benign,test,0
10,1,True,False,False,15,179,8,67,0.01905972045743329,6,0,0,8,True,2,0,True,0,0,False,128,38,787,0.16264294790343076,3.5754881276235455,4.637407459553464,3,0,0,0,0,0,0,8,0,0,0,1,0,0,1,0,1,0,179,95,3,0.0,0,0,127,38,0,0,0,0,f2py2e.py,benign,f2py2e,0
8,0,False,False,False,3,17,0,10,0.028846153846153848,0,0,0,0,False,1,0,True,0,0,False,5,2,104,0.04807692307692308,4.0381259317409794,4.28891330606223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,10,2,0.0,0,0,4,2,0,0,0,0,tools.py,benign,tools,0
4,0,False,False,False,0,7,0,7,0.0,0,1,0,0,False,0,0,False,0,0,False,1,0,38,0.02631578947368421,3.2571457786970313,3.3248629576173574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,0.0,0,0,0,0,0,0,0,0,tutorial002.py,benign,tutorial002,0
0,0,False,False,False,0,0,0,0,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,2,0.5,2.845350936622437,2.845350936622437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,good_module.py,benign,good,0
2,0,False,False,False,6,25,0,8,0.08823529411764706,0,0,0,0,False,3,0,True,0,0,False,1,1,68,0.014705882352941176,2.8923059067408183,4.335016531313118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,9,2,0.0,0,0,0,1,0,0,0,0,test_overlaps.py,benign,test,0
1,0,False,False,False,0,1,0,1,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,4,0.25,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,0,0,0,0,0,0,__main__.py,benign,,0
12,0,False,False,False,44,134,0,51,0.06656580937972768,0,6,0,0,True,22,0,True,0,0,False,55,3,661,0.0832072617246596,3.8884680999947108,4.396358821155977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,134,57,3,0.0,0,0,54,3,0,0,0,0,__init__.py,benign,,0
1,0,False,False,False,1,0,0,0,0.09090909090909091,0,0,0,0,False,0,0,False,0,0,False,1,0,11,0.09090909090909091,3.745867430690626,4.032303242743954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,spider3.py,benign,spider3,0
10,0,False,False,False,16,75,0,33,0.07655502392344497,0,3,0,0,False,0,0,False,0,0,False,4,2,209,0.019138755980861243,3.6223341549545194,4.7367133514293895,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75,41,3,0.0,0,0,3,2,0,0,0,0,tests.py,benign,tests,0
3,0,False,False,False,0,15,0,6,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,106,0.009433962264150943,3.3855383498763594,4.058179215988047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,6,4,0.0,0,0,0,0,0,0,0,0,test_matrix_linalg.py,benign,test,0
7,0,False,False,False,9,93,0,22,0.06766917293233082,0,0,0,0,False,1,0,True,0,0,False,4,2,133,0.03007518796992481,3.084288539659006,3.6818808028034016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,93,27,4,0.0,0,0,3,2,0,0,0,0,test_at_time.py,benign,test,0
3,0,False,False,False,7,29,1,21,0.0945945945945946,0,5,0,1,False,0,1,False,0,0,False,3,1,74,0.04054054054054054,3.2522206465640413,3.7264741182543752,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,23,5,0.0,0,0,2,1,0,0,0,0,tutorial001_an_py39.py,benign,tutorial001,0
7,0,False,False,False,16,136,0,34,0.04336043360433604,0,1,0,0,False,0,0,False,0,0,False,1,1,369,0.0027100271002710027,3.7731371448259923,4.2670626556640165,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136,42,3,0.0,0,0,0,1,0,0,0,0,test_forms.py,benign,test,0
16,0,False,False,False,64,443,0,93,0.06458123107971746,0,12,0,0,True,2,0,True,0,0,False,29,2,991,0.029263370332996974,3.5853474695195686,4.637395003412549,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,443,142,3,0.0,0,0,28,3,1,0,0,0,tests.py,benign,tests,0
3,0,False,False,False,0,5,0,4,0.0,0,2,0,0,False,0,0,False,0,0,False,1,0,28,0.03571428571428571,3.321928094887362,3.321928094887362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0.0,0,0,0,0,0,0,0,0,tutorial001_01_py39.py,benign,tutorial001,0
7,0,False,False,False,17,125,0,34,0.06692913385826772,0,0,0,0,False,4,0,True,0,0,False,3,1,254,0.011811023622047244,3.24078909318566,4.03002586887409,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,125,41,3,0.0,0,0,2,1,0,0,0,0,test_accessor.py,benign,test,0
6,0,False,False,False,49,308,0,42,0.07777777777777778,2,0,0,0,False,3,0,True,0,0,False,39,3,630,0.06190476190476191,3.302479843123426,4.398726289931454,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,308,57,3,0.0,0,0,38,3,0,0,0,0,test_image_resample.py,benign,test,0
2,0,False,False,False,4,12,0,10,0.04597701149425287,0,0,0,0,False,2,0,True,0,0,False,5,3,87,0.05747126436781609,3.039653655254546,3.188721875540867,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,10,2,0.0,0,0,4,3,0,0,0,0,_root.py,benign,,0
4,0,False,False,False,10,43,0,7,0.07194244604316546,0,0,0,0,False,0,0,False,0,0,False,1,0,139,0.007194244604316547,3.75445094256418,4.260828171224455,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,43,7,2,0.0,0,0,0,0,0,0,0,0,test_xpathfuncs.py,benign,test,0
16,1,True,False,False,81,757,0,90,0.053465346534653464,1,0,0,0,False,6,0,True,0,0,False,18,3,1515,0.011881188118811881,3.2404817013503635,4.368879346650287,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,757,118,3,0.0,0,0,17,3,0,0,0,0,test_writers.py,benign,test,0
6,1,True,False,False,11,42,0,17,0.06918238993710692,0,1,0,0,False,0,0,False,0,0,False,23,3,159,0.14465408805031446,3.6944151211551524,4.940184031588468,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,42,18,3,0.0,0,0,22,3,0,0,0,0,absoft.py,benign,absoft,0
13,0,False,False,False,178,1781,0,145,0.05291319857312723,0,3,0,0,False,68,0,True,0,0,False,81,5,3364,0.024078478002378122,3.4366495999596296,4.737593945008262,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1759,269,4,0.0,0,0,80,5,0,0,0,0,test_groupby.py,benign,test,0
32,1,True,False,False,164,854,1,116,0.05463024650233178,25,4,0,1,True,9,0,True,0,0,False,26,3,3002,0.008660892738174551,3.433579832617894,4.786493415426047,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,854,152,3,0.0,0,0,25,3,0,0,0,0,test_config.py,benign,test,0
5,1,False,True,False,5,9,0,5,0.10204081632653061,0,0,1,0,False,0,0,False,0,0,False,1,0,49,0.02040816326530612,3.566958236978756,3.9779168746936353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,0.0,0,0,0,0,0,0,0,0,test_tutorial002_an.py,benign,test,0
1,0,False,False,False,0,0,0,0,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,2,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,_scattergeo.py,benign,,0
1,0,False,False,False,0,1,0,1,0.0,0,0,0,0,False,0,0,False,0,0,False,2,1,11,0.18181818181818182,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,0,0,0,0,__main__.py,benign,,0
2,0,False,False,False,20,20,0,10,0.05154639175257732,0,0,0,0,False,2,0,True,0,0,False,5,3,388,0.01288659793814433,3.1032220080472324,3.589898095464287,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,10,2,0.0,0,0,4,3,0,0,0,0,_modebar.py,benign,,0
5,0,False,False,False,4,16,0,14,0.08,0,0,0,0,False,0,0,False,0,0,False,2,1,50,0.04,3.354782104361421,3.736006946447657,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,14,4,0.0,0,0,1,1,0,0,0,0,test_assert_in_validators.py,benign,test,0
4,0,False,False,False,0,1,0,1,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,10,0.1,4.267245631732967,4.387373640698525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,0,0,0,0,0,0,_tqdm_notebook.py,benign,,0
2,0,False,False,False,0,18,0,5,0.0,0,0,0,0,False,0,0,False,0,0,False,2,1,31,0.06451612903225806,3.3564340728403166,3.459431618637298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,2,0.0,0,0,1,1,0,0,0,0,const_vs_enum.py,benign,const,0
28,1,True,False,False,23,101,0,52,0.040280210157618214,9,8,0,0,True,2,0,True,0,0,False,24,3,571,0.04203152364273205,3.7195444367186794,4.233972298689615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,59,5,0.0,0,0,23,3,0,0,1,0,export.py,benign,export,0
8,0,False,False,False,54,573,0,81,0.048736462093862815,0,0,0,0,False,1,0,True,0,0,False,20,4,1108,0.018050541516245487,3.2448394668660487,4.326360407952694,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,573,132,5,0.0,0,0,19,4,0,0,0,0,test_join.py,benign,test,0
1,0,False,False,False,0,3,0,2,0.0,0,2,0,0,False,0,0,False,0,0,False,1,0,14,0.07142857142857142,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0.0,0,0,0,0,0,0,0,0,tutorial003b.py,benign,tutorial003b,0
34,1,True,False,False,66,221,4,117,0.0668693009118541,0,8,2,4,True,7,0,True,0,0,False,84,4,987,0.0851063829787234,3.7681726125417603,4.43065842622049,0,0,0,0,0,0,0,4,1,3,6,1,0,1,1,6,2,4,220,142,3,0.0,0,0,83,5,0,0,0,0,helpers.py,benign,helpers,0
8,0,False,False,False,26,310,0,36,0.03719599427753934,0,0,0,0,False,1,0,True,0,0,False,3,1,699,0.004291845493562232,3.2082483158048527,4.46935359198465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,310,41,3,0.0,0,0,2,1,0,0,0,0,test_constructors.py,benign,test,0
0,0,False,False,False,0,1,0,1,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,10,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.0,0,0,0,0,0,0,0,0,mtb.py,benign,mtb,0
5,0,False,False,False,2,56,0,18,0.020202020202020204,0,0,0,0,False,1,0,True,0,0,False,1,1,99,0.010101010101010102,4.158496895868567,4.158496895868567,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56,21,3,0.0,0,0,0,1,0,0,0,0,test_matmul.py,benign,test,0
4,0,False,False,False,3,7,0,5,0.02727272727272727,0,3,0,0,False,0,0,False,0,0,False,1,0,110,0.00909090909090909,3.2573873862676823,4.227567157116928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,0.0,0,0,0,0,0,0,0,0,test_additional_properties.py,benign,test,0
8,0,False,False,False,4,65,0,28,0.009950248756218905,0,0,0,0,False,0,0,False,0,0,False,25,3,402,0.06218905472636816,3.982829205089731,4.287079423668905,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,30,2,0.0,0,0,24,3,0,0,0,0,_decomp_lu.py,benign,,0
0,0,False,False,False,0,0,0,0,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,46,0.021739130434782608,2.9115526646935224,3.337175341123077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,formats.py,benign,formats,0
11,0,False,False,False,7,54,0,35,0.031818181818181815,12,0,0,0,True,0,0,False,0,0,False,17,2,220,0.07727272727272727,3.8779692624474094,4.300554385304355,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,54,37,3,0.0,0,0,16,2,0,0,1,0,lcovreport.py,benign,lcovreport,0
11,0,False,False,False,22,98,0,34,0.08494208494208494,15,0,0,0,True,3,0,True,0,0,False,5,3,259,0.019305019305019305,3.606886511998666,4.36174295212495,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,98,44,2,0.0,0,0,4,3,0,0,0,0,test_file_webp.py,benign,test,0
8,0,False,False,False,10,49,0,25,0.06451612903225806,0,0,0,0,False,7,0,True,0,0,False,22,5,155,0.14193548387096774,3.445179627978957,4.084962500721156,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49,31,3,0.0,0,0,21,5,0,0,0,0,mkdocs_hooks.py,benign,mkdocs,0
8,1,True,False,False,16,123,0,31,0.047337278106508875,8,1,0,0,True,0,0,False,0,0,False,9,3,338,0.026627218934911243,3.4960604563357407,4.343942707918268,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,9,0,0,123,38,3,0.0,0,0,8,3,0,0,0,0,test_encoding.py,benign,test,0
7,0,False,False,False,20,69,0,14,0.02849002849002849,0,20,0,0,True,4,0,True,0,0,False,8,1,702,0.011396011396011397,3.3091224677266697,4.227567157116928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,69,17,3,0.0,0,0,7,1,0,0,0,0,test_pydantic_v1_v2_list.py,benign,test,0
7,0,False,False,False,2,25,0,16,0.011627906976744186,0,0,0,0,False,0,0,False,0,0,False,6,1,172,0.03488372093023256,3.9573954284973163,4.202319142645924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,19,2,0.0,0,0,5,1,0,0,0,0,_delegation.py,benign,,0
27,0,False,False,False,43,183,0,69,0.023433242506811988,1,3,0,0,False,39,0,True,0,0,False,106,6,1835,0.05776566757493188,3.4054470831854333,4.498875548883757,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,183,83,3,0.0,0,0,105,6,0,0,0,0,fields.py,benign,fields,0
6,0,False,False,False,8,48,0,17,0.01927710843373494,0,0,0,0,False,1,0,True,0,0,False,16,6,415,0.03855421686746988,3.3253528608131058,4.031962634383349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,18,3,0.0,0,0,15,6,0,0,0,0,introspection.py,benign,introspection,0
4,0,False,False,False,8,16,0,8,0.09523809523809523,0,4,0,0,False,0,0,False,0,0,False,1,0,84,0.011904761904761904,3.469212663925513,4.116729296672174,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,8,2,0.0,0,0,0,0,0,0,0,0,test_tutorial001.py,benign,test,0
12,0,False,False,False,44,276,0,42,0.04251207729468599,1,1,0,0,False,0,0,False,0,0,False,6,2,1035,0.005797101449275362,3.3696931367762524,4.165298769150789,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4,0,0,276,43,3,0.0,0,0,5,2,1,0,0,0,test_read_fwf.py,benign,test,0
17,0,False,False,False,270,1433,0,256,0.03022162525184688,0,9,0,0,True,160,0,True,0,0,False,519,6,8934,0.05809267965077233,3.468515890259037,4.383272672738776,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,1431,410,4,0.0,0,0,518,6,0,0,0,0,core.py,benign,core,0
12,1,True,False,False,10,30,2,23,0.040160642570281124,0,1,0,2,False,0,1,False,0,0,False,8,1,249,0.0321285140562249,3.2428580582408153,4.230351662377137,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,30,24,2,0.0,0,0,7,2,0,0,0,0,code_runner.py,benign,code,0
11,0,False,False,False,62,275,0,36,0.05294619982920581,0,0,0,0,False,0,0,False,0,0,False,3,1,1171,0.0025619128949615714,3.2708429526129232,4.4051863128912885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,275,37,3,0.0,0,0,2,1,0,0,0,0,models.py,benign,models,0
0,0,False,False,False,0,1,0,1,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,10,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.0,0,0,0,0,0,0,0,0,iris.py,benign,iris,0
3,0,False,False,False,19,36,1,13,0.16666666666666666,0,0,0,1,False,2,0,True,0,0,False,2,1,114,0.017543859649122806,3.9660478309293503,4.373529809032384,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,36,14,2,0.0,0,0,1,1,0,0,0,0,test_frozen.py,benign,test,0
10,0,False,False,False,18,142,0,43,0.056074766355140186,0,0,0,0,False,0,0,False,0,0,False,4,2,321,0.012461059190031152,3.7709848457014505,4.10565324242344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,142,50,3,0.0,0,0,3,2,0,0,0,0,test_gpc.py,benign,test,0
0,0,False,False,False,0,0,0,0,0.0,0,0,0,0,False,0,0,False,0,0,False,0,0,0,0.0,3.812613600005431,4.0895524525606675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,test_load_tests_from_test_case.py,benign,test,0
6,0,False,False,False,8,33,0,11,0.024922118380062305,3,6,0,0,True,0,0,False,0,0,False,1,1,321,0.003115264797507788,3.3151493098710425,4.227567157116928,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,14,2,30.0,3,1,0,1,0,0,0,0,test_tutorial001.py,benign,test,0
7,1,True,False,False,13,85,4,32,0.0377906976744186,0,0,0,4,False,4,0,True,0,0,False,44,7,344,0.12790697674418605,3.554889231123417,4.536286231168866,2,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,1,0,85,36,4,0.0,0,0,43,7,0,0,0,0,features.py,benign,features,0
0,0,False,False,False,0,0,0,0,0.0,0,0,0,0,False,0,0,False,0,0,False,1,0,3,0.3333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,__init__.py,benign,,0
12,0,False,False,False,9,43,0,26,0.06569343065693431,0,0,0,0,False,0,0,False,0,0,False,19,3,137,0.1386861313868613,4.041053301775512,4.820465575005843,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,43,33,3,0.0,0,0,18,3,0,0,0,0,str_convert.py,benign,str,0
1,0,False,False,False,4,5,0,2,0.15384615384615385,0,0,0,0,False,0,0,False,0,0,False,1,0,26,0.038461538461538464,3.683040252740977,3.820888851350188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0.0,0,0,0,0,0,0,0,0,static.py,benign,static,0
2,0,False,False,False,7,9,0,7,0.11864406779661017,0,0,0,0,False,0,0,False,0,0,False,3,1,59,0.05084745762711865,3.2514696746834937,3.8966879684212654,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,8,1,0.0,0,0,2,1,0,0,0,0,_threadsafety.py,benign,,0
4,0,False,False,False,2,8,2,6,0.06896551724137931,0,0,0,2,False,0,0,False,0,0,False,1,1,29,0.034482758620689655,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,8,6,1,0.0,0,0,0,1,0,0,0,0,test_fontfile.py,benign,test,0
2,0,False,False,False,20,20,0,10,0.05970149253731343,0,0,0,0,False,2,0,True,0,0,False,5,3,335,0.014925373134328358,3.0124467841534326,3.8664331502253835,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,10,2,0.0,0,0,4,3,0,0,0,0,_font.py,benign,,0
9,0,False,False,False,19,36,0,23,0.06312292358803986,0,1,0,0,False,0,0,False,0,0,False,14,2,301,0.046511627906976744,3.4825014429402663,3.759362067171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,25,2,0.0,0,0,13,2,0,0,0,0,models.py,benign,models,0
4,0,False,False,False,0,1,0,1,0.0,0,0,0,0,False,0,0,False,0,0,False,2,1,10,0.2,2.7321588913645702,2.7321588913645702,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,0,0,0,0,__init__.py,benign,,0
5,0,False,False,False,7,23,0,13,0.050724637681159424,0,0,0,0,False,0,0,False,0,0,False,1,1,138,0.007246376811594203,3.359101329011777,4.282484261342601,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,23,13,3,0.0,0,0,0,1,0,0,0,0,test_afm.py,benign,test,0
4,1,False,True,False,1,18,0,15,0.02564102564102564,0,1,2,0,False,0,0,False,0,0,False,3,1,39,0.07692307692307693,3.6863235462918555,4.188177628869049,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,16,2,0.0,0,0,2,3,0,0,0,0,image01.py,benign,image01,0
5,1,False,True,False,4,8,0,5,0.10256410256410256,0,0,1,0,False,0,0,False,0,0,False,1,0,39,0.02564102564102564,3.223927041369638,3.3248629576173574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0.0,0,0,0,0,0,0,0,0,test_tutorial002_an.py,benign,test,0
1,0,False,False,False,4,8,0,4,0.14285714285714285,0,0,0,0,False,0,0,False,0,0,False,1,0,28,0.03571428571428571,4.076560377969168,4.076560377969168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,4,1,0.0,0,0,0,0,0,0,0,0,decorator_implicit_classmethod.py,benign,decorator,0
14,0,False,False,False,62,214,1,104,0.05472197705207414,0,0,0,1,False,28,0,True,0,0,False,119,5,1133,0.10503089143865843,3.575525992060895,4.292044657746711,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,214,128,3,0.0,0,0,118,8,0,0,0,0,base.py,benign,base,0
9,0,False,False,False,10,27,0,16,0.0641025641025641,0,1,0,0,False,3,0,True,0,0,False,7,2,156,0.04487179487179487,3.5860569173581025,4.303611926322032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,16,2,0.0,0,0,6,2,0,0,0,0,root_model.py,benign,root,0
